Data,Valor,Mês,Ano,Mês-Ano,ano_valido,Valor_ano_valido,Verific_7dias,Média 7dias,,,,,,Código=,3051011
05/05/77,"0,00",5,1977,mai-77,1977,0,1,"3,52857142857143",,,,,,,
06/05/77,"16,00",5,1977,mai-77,1977,16,1,"3,54285714285714",,,,,,,
07/05/77,"0,20",5,1977,mai-77,1977,"0,2",1,"1,27142857142857",,,,,,,
08/05/77,"0,00",5,1977,mai-77,1977,0,1,"1,25714285714286",,,,,,,
09/05/77,"0,00",5,1977,mai-77,1977,0,1,"1,52857142857143",,,,,,,
10/05/77,"7,00",5,1977,mai-77,1977,7,1,"1,52857142857143",,,,,,,
11/05/77,"1,50",5,1977,mai-77,1977,"1,5",1,"0,528571428571429",,,,,,,
12/05/77,"0,10",5,1977,mai-77,1977,"0,1",1,"0,314285714285714",,,,,,,
13/05/77,"0,10",5,1977,mai-77,1977,"0,1",1,"0,314285714285714",,,,,,,
14/05/77,"0,10",5,1977,mai-77,1977,"0,1",1,"0,3",,,,,,,
15/05/77,"1,90",5,1977,mai-77,1977,"1,9",1,"0,285714285714286",,,,,,,
16/05/77,"0,00",5,1977,mai-77,1977,0,1,"0,014285714285714",,,,,,,
17/05/77,"0,00",5,1977,mai-77,1977,0,1,"0,014285714285714",,,,,,,
18/05/77,"0,00",5,1977,mai-77,1977,0,1,"0,014285714285714",,,,,,,
19/05/77,"0,10",5,1977,mai-77,1977,"0,1",1,"0,028571428571429",,,,,,,
20/05/77,"0,00",5,1977,mai-77,1977,0,1,"0,014285714285714",,,,,,,
21/05/77,"0,00",5,1977,mai-77,1977,0,1,"3,15714285714286",,,,,,,
22/05/77,"0,00",5,1977,mai-77,1977,0,1,"3,17142857142857",,,,,,,
23/05/77,"0,00",5,1977,mai-77,1977,0,1,"3,17142857142857",,,,,,,
24/05/77,"0,00",5,1977,mai-77,1977,0,1,"4,35714285714286",,,,,,,
25/05/77,"0,10",5,1977,mai-77,1977,"0,1",1,"4,35714285714286",,,,,,,
26/05/77,"0,00",5,1977,mai-77,1977,0,1,"4,34285714285714",,,,,,,
27/05/77,"22,00",5,1977,mai-77,1977,22,1,"4,37142857142857",,,,,,,
28/05/77,"0,10",5,1977,mai-77,1977,"0,1",1,"1,22857142857143",,,,,,,
29/05/77,"0,00",5,1977,mai-77,1977,0,1,"1,21428571428571",,,,,,,
30/05/77,"8,30",5,1977,mai-77,1977,"8,3",1,"1,22857142857143",,,,,,,
31/05/77,"0,00",5,1977,mai-77,1977,0,1,"0,042857142857143",,,,,,,
01/06/77,"0,00",6,1977,jun-77,1977,0,1,"0,042857142857143",,,,,,,
02/06/77,"0,20",6,1977,jun-77,1977,"0,2",1,"0,042857142857143",,,,,,,
03/06/77,"0,00",6,1977,jun-77,1977,0,1,"0,028571428571429",,,,,,,
04/06/77,"0,00",6,1977,jun-77,1977,0,1,"0,042857142857143",,,,,,,
05/06/77,"0,10",6,1977,jun-77,1977,"0,1",1,"0,042857142857143",,,,,,,
06/06/77,"0,00",6,1977,jun-77,1977,0,1,"0,057142857142857",,,,,,,
07/06/77,"0,00",6,1977,jun-77,1977,0,1,"0,071428571428572",,,,,,,
08/06/77,"0,00",6,1977,jun-77,1977,0,1,"0,071428571428572",,,,,,,
09/06/77,"0,10",6,1977,jun-77,1977,"0,1",1,"4,14285714285714",,,,,,,
10/06/77,"0,10",6,1977,jun-77,1977,"0,1",1,"6,71428571428572",,,,,,,
11/06/77,"0,00",6,1977,jun-77,1977,0,1,"6,7",,,,,,,
12/06/77,"0,20",6,1977,jun-77,1977,"0,2",1,"8,65714285714286",,,,,,,
13/06/77,"0,10",6,1977,jun-77,1977,"0,1",1,"20,2428571428571",,,,,,,
14/06/77,"0,00",6,1977,jun-77,1977,0,1,"21,1428571428571",,,,,,,
15/06/77,"28,50",6,1977,jun-77,1977,"28,5",1,"22,0428571428571",,,,,,,
16/06/77,"18,10",6,1977,jun-77,1977,"18,1",1,"23,4571428571429",,,,,,,
17/06/77,"0,00",6,1977,jun-77,1977,0,1,"21,3857142857143",,,,,,,
18/06/77,"13,70",6,1977,jun-77,1977,"13,7",1,"23,1",,,,,,,
19/06/77,"81,30",6,1977,jun-77,1977,"81,3",1,"22,5714285714286",,,,,,,
20/06/77,"6,40",6,1977,jun-77,1977,"6,4",1,"10,9571428571429",,,,,,,
21/06/77,"6,30",6,1977,jun-77,1977,"6,3",1,"10,0428571428571",,,,,,,
22/06/77,"38,40",6,1977,jun-77,1977,"38,4",1,"9,14285714285714",,,,,,,
23/06/77,"3,60",6,1977,jun-77,1977,"3,6",1,"3,94285714285714",,,,,,,
24/06/77,"12,00",6,1977,jun-77,1977,12,1,"3,44285714285714",,,,,,,
25/06/77,"10,00",6,1977,jun-77,1977,10,1,"1,72857142857143",,,,,,,
26/06/77,"0,00",6,1977,jun-77,1977,0,1,"0,3",,,,,,,
27/06/77,"0,00",6,1977,jun-77,1977,0,1,"0,3",,,,,,,
28/06/77,"0,00",6,1977,jun-77,1977,0,1,"0,3",,,,,,,
29/06/77,"2,00",6,1977,jun-77,1977,2,1,"0,3",,,,,,,
30/06/77,"0,10",6,1977,jun-77,1977,"0,1",1,"0,014285714285714",,,,,,,
01/07/77,"0,00",7,1977,jul-77,1977,0,1,0,,,,,,,
02/07/77,"0,00",7,1977,jul-77,1977,0,1,0,,,,,,,
03/07/77,"0,00",7,1977,jul-77,1977,0,1,"4,57142857142857",,,,,,,
04/07/77,"0,00",7,1977,jul-77,1977,0,1,"4,57142857142857",,,,,,,
05/07/77,"0,00",7,1977,jul-77,1977,0,1,"4,64285714285714",,,,,,,
06/07/77,"0,00",7,1977,jul-77,1977,0,1,"4,64285714285714",,,,,,,
07/07/77,"0,00",7,1977,jul-77,1977,0,1,"4,64285714285714",,,,,,,
08/07/77,"0,00",7,1977,jul-77,1977,0,1,"7,61428571428571",,,,,,,
09/07/77,"32,00",7,1977,jul-77,1977,32,1,"8,61428571428571",,,,,,,
10/07/77,"0,00",7,1977,jul-77,1977,0,1,"5,81428571428572",,,,,,,
11/07/77,"0,50",7,1977,jul-77,1977,"0,5",1,"5,81428571428572",,,,,,,
12/07/77,"0,00",7,1977,jul-77,1977,0,1,"5,74285714285714",,,,,,,
13/07/77,"0,00",7,1977,jul-77,1977,0,1,"5,74285714285714",,,,,,,
14/07/77,"20,80",7,1977,jul-77,1977,"20,8",1,"5,74285714285714",,,,,,,
15/07/77,"7,00",7,1977,jul-77,1977,7,1,"3,62857142857143",,,,,,,
16/07/77,"12,40",7,1977,jul-77,1977,"12,4",1,"10,1571428571429",,,,,,,
17/07/77,"0,00",7,1977,jul-77,1977,0,1,"8,44285714285714",,,,,,,
18/07/77,"0,00",7,1977,jul-77,1977,0,1,"8,75714285714286",,,,,,,
19/07/77,"0,00",7,1977,jul-77,1977,0,1,"8,77142857142857",,,,,,,
20/07/77,"0,00",7,1977,jul-77,1977,0,1,"9,22857142857143",,,,,,,
21/07/77,"6,00",7,1977,jul-77,1977,6,1,"9,22857142857143",,,,,,,
22/07/77,"52,70",7,1977,jul-77,1977,"52,7",1,"13,8571428571429",,,,,,,
23/07/77,"0,40",7,1977,jul-77,1977,"0,4",1,"7,64285714285714",,,,,,,
24/07/77,"2,20",7,1977,jul-77,1977,"2,2",1,"7,95714285714286",,,,,,,
25/07/77,"0,10",7,1977,jul-77,1977,"0,1",1,"11,5857142857143",,,,,,,
26/07/77,"3,20",7,1977,jul-77,1977,"3,2",1,"12,5428571428571",,,,,,,
27/07/77,"0,00",7,1977,jul-77,1977,0,1,"16,4571428571429",,,,,,,
28/07/77,"38,40",7,1977,jul-77,1977,"38,4",1,"16,4571428571429",,,,,,,
29/07/77,"9,20",7,1977,jul-77,1977,"9,2",1,"11,6857142857143",,,,,,,
30/07/77,"2,60",7,1977,jul-77,1977,"2,6",1,"10,3714285714286",,,,,,,
31/07/77,"27,60",7,1977,jul-77,1977,"27,6",1,10,,,,,,,
01/08/77,"6,80",8,1977,ago-77,1977,"6,8",1,"6,05714285714286",,,,,,,
02/08/77,"30,60",8,1977,ago-77,1977,"30,6",1,"5,08571428571429",,,,,,,
03/08/77,"0,00",8,1977,ago-77,1977,0,1,"0,714285714285714",,,,,,,
04/08/77,"5,00",8,1977,ago-77,1977,5,1,"0,714285714285714",,,,,,,
05/08/77,"0,00",8,1977,ago-77,1977,0,1,0,,,,,,,
06/08/77,"0,00",8,1977,ago-77,1977,0,1,"0,7",,,,,,,
07/08/77,"0,00",8,1977,ago-77,1977,0,1,"4,41428571428571",,,,,,,
08/08/77,"0,00",8,1977,ago-77,1977,0,1,"5,3",,,,,,,
09/08/77,"0,00",8,1977,ago-77,1977,0,1,"5,3",,,,,,,
10/08/77,"0,00",8,1977,ago-77,1977,0,1,"5,72857142857143",,,,,,,
11/08/77,"0,00",8,1977,ago-77,1977,0,1,"7,52857142857143",,,,,,,
12/08/77,"4,90",8,1977,ago-77,1977,"4,9",1,"9,4",,,,,,,
13/08/77,"26,00",8,1977,ago-77,1977,26,1,"8,7",,,,,,,
14/08/77,"6,20",8,1977,ago-77,1977,"6,2",1,"4,98571428571429",,,,,,,
15/08/77,"0,00",8,1977,ago-77,1977,0,1,"4,1",,,,,,,
16/08/77,"3,00",8,1977,ago-77,1977,3,1,"4,1",,,,,,,
17/08/77,"12,60",8,1977,ago-77,1977,"12,6",1,"5,45714285714286",,,,,,,
18/08/77,"13,10",8,1977,ago-77,1977,"13,1",1,"5,27142857142857",,,,,,,
19/08/77,"0,00",8,1977,ago-77,1977,0,1,"3,48571428571429",,,,,,,
20/08/77,"0,00",8,1977,ago-77,1977,0,1,"3,52857142857143",,,,,,,
21/08/77,"0,00",8,1977,ago-77,1977,0,1,"3,52857142857143",,,,,,,
22/08/77,"0,00",8,1977,ago-77,1977,0,1,"3,52857142857143",,,,,,,
23/08/77,"12,50",8,1977,ago-77,1977,"12,5",1,"3,52857142857143",,,,,,,
24/08/77,"11,30",8,1977,ago-77,1977,"11,3",1,"1,74285714285714",,,,,,,
25/08/77,"0,60",8,1977,ago-77,1977,"0,6",1,"0,128571428571429",,,,,,,
26/08/77,"0,30",8,1977,ago-77,1977,"0,3",1,"0,1",,,,,,,
27/08/77,"0,00",8,1977,ago-77,1977,0,1,"0,057142857142857",,,,,,,
28/08/77,"0,00",8,1977,ago-77,1977,0,1,"0,057142857142857",,,,,,,
29/08/77,"0,00",8,1977,ago-77,1977,0,1,"0,057142857142857",,,,,,,
30/08/77,"0,00",8,1977,ago-77,1977,0,1,"0,057142857142857",,,,,,,
31/08/77,"0,00",8,1977,ago-77,1977,0,1,"2,37142857142857",,,,,,,
01/09/77,"0,40",9,1977,set-77,1977,"0,4",1,"3,67142857142857",,,,,,,
02/09/77,"0,00",9,1977,set-77,1977,0,1,"5,12857142857143",,,,,,,
03/09/77,"0,00",9,1977,set-77,1977,0,1,"5,14285714285714",,,,,,,
04/09/77,"0,00",9,1977,set-77,1977,0,1,"5,14285714285714",,,,,,,
05/09/77,"0,00",9,1977,set-77,1977,0,1,"5,14285714285714",,,,,,,
06/09/77,"16,20",9,1977,set-77,1977,"16,2",1,"5,14285714285714",,,,,,,
07/09/77,"9,10",9,1977,set-77,1977,"9,1",1,"2,82857142857143",,,,,,,
08/09/77,"10,60",9,1977,set-77,1977,"10,6",1,"1,62857142857143",,,,,,,
09/09/77,"0,10",9,1977,set-77,1977,"0,1",1,"0,428571428571429",,,,,,,
10/09/77,"0,00",9,1977,set-77,1977,0,1,"2,24285714285714",,,,,,,
11/09/77,"0,00",9,1977,set-77,1977,0,1,"2,47142857142857",,,,,,,
12/09/77,"0,00",9,1977,set-77,1977,0,1,"2,65714285714286",,,,,,,
13/09/77,"0,00",9,1977,set-77,1977,0,1,"2,65714285714286",,,,,,,
14/09/77,"0,70",9,1977,set-77,1977,"0,7",1,"2,65714285714286",,,,,,,
15/09/77,"2,20",9,1977,set-77,1977,"2,2",1,"2,55714285714286",,,,,,,
16/09/77,"12,80",9,1977,set-77,1977,"12,8",1,"2,24285714285714",,,,,,,
17/09/77,"1,60",9,1977,set-77,1977,"1,6",1,"1,8",,,,,,,
18/09/77,"1,30",9,1977,set-77,1977,"1,3",1,"2,3",,,,,,,
19/09/77,"0,00",9,1977,set-77,1977,0,1,"2,11428571428571",,,,,,,
20/09/77,"0,00",9,1977,set-77,1977,0,1,"2,11428571428571",,,,,,,
21/09/77,"0,00",9,1977,set-77,1977,0,1,"2,11428571428571",,,,,,,
22/09/77,"0,00",9,1977,set-77,1977,0,1,"2,11428571428571",,,,,,,
23/09/77,"9,70",9,1977,set-77,1977,"9,7",1,"2,55714285714286",,,,,,,
24/09/77,"5,10",9,1977,set-77,1977,"5,1",1,"1,17142857142857",,,,,,,
25/09/77,"0,00",9,1977,set-77,1977,0,1,"0,442857142857143",,,,,,,
26/09/77,"0,00",9,1977,set-77,1977,0,1,"0,471428571428571",,,,,,,
27/09/77,"0,00",9,1977,set-77,1977,0,1,"0,5",,,,,,,
28/09/77,"0,00",9,1977,set-77,1977,0,1,"0,5",,,,,,,
29/09/77,"3,10",9,1977,set-77,1977,"3,1",1,"0,5",,,,,,,
30/09/77,"0,00",9,1977,set-77,1977,0,1,"0,057142857142857",,,,,,,
01/10/77,"0,00",10,1977,out-77,1977,0,1,"0,057142857142857",,,,,,,
02/10/77,"0,20",10,1977,out-77,1977,"0,2",1,"0,057142857142857",,,,,,,
03/10/77,"0,20",10,1977,out-77,1977,"0,2",1,"0,028571428571429",,,,,,,
04/10/77,"0,00",10,1977,out-77,1977,0,1,0,,,,,,,
05/10/77,"0,00",10,1977,out-77,1977,0,1,"0,357142857142857",,,,,,,
06/10/77,"0,00",10,1977,out-77,1977,0,1,"0,585714285714286",,,,,,,
07/10/77,"0,00",10,1977,out-77,1977,0,1,"0,585714285714286",,,,,,,
08/10/77,"0,00",10,1977,out-77,1977,0,1,"0,585714285714286",,,,,,,
09/10/77,"0,00",10,1977,out-77,1977,0,1,"1,12857142857143",,,,,,,
10/10/77,"0,00",10,1977,out-77,1977,0,1,"6,6",,,,,,,
11/10/77,"2,50",10,1977,out-77,1977,"2,5",1,"6,6",,,,,,,
12/10/77,"1,60",10,1977,out-77,1977,"1,6",1,"6,24285714285714",,,,,,,
13/10/77,"0,00",10,1977,out-77,1977,0,1,"6,01428571428571",,,,,,,
14/10/77,"0,00",10,1977,out-77,1977,0,1,"6,01428571428571",,,,,,,
15/10/77,"3,80",10,1977,out-77,1977,"3,8",1,"6,01428571428571",,,,,,,
16/10/77,"38,30",10,1977,out-77,1977,"38,3",1,"5,47142857142857",,,,,,,
17/10/77,"0,00",10,1977,out-77,1977,0,1,0,,,,,,,
18/10/77,"0,00",10,1977,out-77,1977,0,1,0,,,,,,,
19/10/77,"0,00",10,1977,out-77,1977,0,1,"0,114285714285714",,,,,,,
20/10/77,"0,00",10,1977,out-77,1977,0,1,"0,7",,,,,,,
21/10/77,"0,00",10,1977,out-77,1977,0,1,"0,742857142857143",,,,,,,
22/10/77,"0,00",10,1977,out-77,1977,0,1,"1,3",,,,,,,
23/10/77,"0,00",10,1977,out-77,1977,0,1,"1,3",,,,,,,
24/10/77,"0,00",10,1977,out-77,1977,0,1,"1,3",,,,,,,
25/10/77,"0,80",10,1977,out-77,1977,"0,8",1,"1,3",,,,,,,
26/10/77,"4,10",10,1977,out-77,1977,"4,1",1,"5,6",,,,,,,
27/10/77,"0,30",10,1977,out-77,1977,"0,3",1,"5,01428571428571",,,,,,,
28/10/77,"3,90",10,1977,out-77,1977,"3,9",1,"4,97142857142857",,,,,,,
29/10/77,"0,00",10,1977,out-77,1977,0,1,"4,42857142857143",,,,,,,
30/10/77,"0,00",10,1977,out-77,1977,0,1,"4,42857142857143",,,,,,,
31/10/77,"0,00",10,1977,out-77,1977,0,1,"4,42857142857143",,,,,,,
01/11/77,"30,90",11,1977,nov-77,1977,"30,9",1,"4,42857142857143",,,,,,,
02/11/77,"0,00",11,1977,nov-77,1977,0,1,"0,014285714285714",,,,,,,
03/11/77,"0,00",11,1977,nov-77,1977,0,1,"0,014285714285714",,,,,,,
04/11/77,"0,10",11,1977,nov-77,1977,"0,1",1,"0,271428571428571",,,,,,,
05/11/77,"0,00",11,1977,nov-77,1977,0,1,"4,84285714285714",,,,,,,
06/11/77,"0,00",11,1977,nov-77,1977,0,1,"4,84285714285714",,,,,,,
07/11/77,"0,00",11,1977,nov-77,1977,0,1,"4,84285714285714",,,,,,,
08/11/77,"0,00",11,1977,nov-77,1977,0,1,"4,84285714285714",,,,,,,
09/11/77,"0,00",11,1977,nov-77,1977,0,1,"4,84285714285714",,,,,,,
10/11/77,"1,80",11,1977,nov-77,1977,"1,8",1,"4,84285714285714",,,,,,,
11/11/77,"32,10",11,1977,nov-77,1977,"32,1",1,"4,58571428571429",,,,,,,
12/11/77,"0,00",11,1977,nov-77,1977,0,1,0,,,,,,,
13/11/77,"0,00",11,1977,nov-77,1977,0,1,0,,,,,,,
14/11/77,"0,00",11,1977,nov-77,1977,0,1,"0,1",,,,,,,
15/11/77,"0,00",11,1977,nov-77,1977,0,1,"0,1",,,,,,,
16/11/77,"0,00",11,1977,nov-77,1977,0,1,"0,585714285714286",,,,,,,
17/11/77,"0,00",11,1977,nov-77,1977,0,1,"0,585714285714286",,,,,,,
18/11/77,"0,00",11,1977,nov-77,1977,0,1,"1,9",,,,,,,
19/11/77,"0,00",11,1977,nov-77,1977,0,1,"1,9",,,,,,,
20/11/77,"0,70",11,1977,nov-77,1977,"0,7",1,"1,9",,,,,,,
21/11/77,"0,00",11,1977,nov-77,1977,0,1,"1,8",,,,,,,
22/11/77,"3,40",11,1977,nov-77,1977,"3,4",1,"2,74285714285714",,,,,,,
23/11/77,"0,00",11,1977,nov-77,1977,0,1,"2,25714285714286",,,,,,,
24/11/77,"9,20",11,1977,nov-77,1977,"9,2",1,"2,25714285714286",,,,,,,
25/11/77,"0,00",11,1977,nov-77,1977,0,1,"0,942857142857143",,,,,,,
26/11/77,"0,00",11,1977,nov-77,1977,0,1,"0,942857142857143",,,,,,,
27/11/77,"0,00",11,1977,nov-77,1977,0,1,"3,47142857142857",,,,,,,
28/11/77,"6,60",11,1977,nov-77,1977,"6,6",1,"4,44285714285714",,,,,,,
29/11/77,"0,00",11,1977,nov-77,1977,0,1,"3,5",,,,,,,
30/11/77,"0,00",11,1977,nov-77,1977,0,1,"3,54285714285714",,,,,,,
01/12/77,"0,00",12,1977,dez-77,1977,0,1,"3,68571428571429",,,,,,,
02/12/77,"0,00",12,1977,dez-77,1977,0,1,"4,44285714285714",,,,,,,
03/12/77,"17,70",12,1977,dez-77,1977,"17,7",1,"4,44285714285714",,,,,,,
04/12/77,"6,80",12,1977,dez-77,1977,"6,8",1,"1,91428571428571",,,,,,,
05/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,942857142857143",,,,,,,
06/12/77,"0,30",12,1977,dez-77,1977,"0,3",1,"0,942857142857143",,,,,,,
07/12/77,"1,00",12,1977,dez-77,1977,1,1,"0,928571428571429",,,,,,,
08/12/77,"5,30",12,1977,dez-77,1977,"5,3",1,"0,785714285714286",,,,,,,
09/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,028571428571429",,,,,,,
10/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,028571428571429",,,,,,,
11/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,028571428571429",,,,,,,
12/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,028571428571429",,,,,,,
13/12/77,"0,20",12,1977,dez-77,1977,"0,2",1,"0,028571428571429",,,,,,,
14/12/77,"0,00",12,1977,dez-77,1977,0,1,0,,,,,,,
15/12/77,"0,00",12,1977,dez-77,1977,0,1,0,,,,,,,
16/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,071428571428572",,,,,,,
17/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,071428571428572",,,,,,,
18/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,071428571428572",,,,,,,
19/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,071428571428572",,,,,,,
20/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,071428571428572",,,,,,,
21/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,071428571428572",,,,,,,
22/12/77,"0,50",12,1977,dez-77,1977,"0,5",1,"0,071428571428572",,,,,,,
23/12/77,"0,00",12,1977,dez-77,1977,0,1,0,,,,,,,
24/12/77,"0,00",12,1977,dez-77,1977,0,1,"0,5",,,,,,,
25/12/77,"0,00",12,1977,dez-77,1977,0,1,"8,21428571428571",,,,,,,
26/12/77,"0,00",12,1977,dez-77,1977,0,1,"9,28571428571429",,,,,,,
27/12/77,"0,00",12,1977,dez-77,1977,0,1,"9,31428571428572",,,,,,,
28/12/77,"0,00",12,1977,dez-77,1977,0,1,"9,31428571428572",,,,,,,
29/12/77,"0,00",12,1977,dez-77,1977,0,1,"9,31428571428572",,,,,,,
30/12/77,"3,50",12,1977,dez-77,1977,"3,5",1,"9,31428571428572",,,,,,,
31/12/77,"54,00",12,1977,dez-77,1977,54,1,"8,81428571428572",,,,,,,
01/01/78,"7,50",1,1978,jan-78,1978,"7,5",1,"1,1",,,,,,,
02/01/78,"0,20",1,1978,jan-78,1978,"0,2",1,"0,128571428571429",,,,,,,
03/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,1",,,,,,,
04/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,1",,,,,,,
05/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,1",,,,,,,
06/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,1",,,,,,,
07/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,1",,,,,,,
08/01/78,"0,70",1,1978,jan-78,1978,"0,7",1,"0,471428571428571",,,,,,,
09/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,371428571428571",,,,,,,
10/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,371428571428571",,,,,,,
11/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,371428571428571",,,,,,,
12/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,371428571428571",,,,,,,
13/01/78,"0,00",1,1978,jan-78,1978,0,1,"0,371428571428571",,,,,,,
14/01/78,"2,60",1,1978,jan-78,1978,"2,6",1,"0,371428571428571",,,,,,,
15/01/78,"0,00",1,1978,jan-78,1978,0,1,"3,8",,,,,,,
16/01/78,"0,00",1,1978,jan-78,1978,0,1,"5,2",,,,,,,
17/01/78,"0,00",1,1978,jan-78,1978,0,1,"5,2",,,,,,,
18/01/78,"0,00",1,1978,jan-78,1978,0,1,"8,65714285714286",,,,,,,
19/01/78,"0,00",1,1978,jan-78,1978,0,1,"10,4714285714286",,,,,,,
20/01/78,"0,00",1,1978,jan-78,1978,0,1,"13,1142857142857",,,,,,,
21/01/78,"26,60",1,1978,jan-78,1978,"26,6",1,"13,1142857142857",,,,,,,
22/01/78,"9,80",1,1978,jan-78,1978,"9,8",1,"9,31428571428572",,,,,,,
23/01/78,"0,00",1,1978,jan-78,1978,0,1,"8,37142857142857",,,,,,,
24/01/78,"24,20",1,1978,jan-78,1978,"24,2",1,"9,2",,,,,,,
25/01/78,"12,70",1,1978,jan-78,1978,"12,7",1,"5,74285714285714",,,,,,,
26/01/78,"18,50",1,1978,jan-78,1978,"18,5",1,"4,98571428571429",,,,,,,
27/01/78,"0,00",1,1978,jan-78,1978,0,1,"2,34285714285714",,,,,,,
28/01/78,"0,00",1,1978,jan-78,1978,0,1,"2,68571428571429",,,,,,,
29/01/78,"3,20",1,1978,jan-78,1978,"3,2",1,"2,95714285714286",,,,,,,
30/01/78,"5,80",1,1978,jan-78,1978,"5,8",1,"2,5",,,,,,,
31/01/78,"0,00",1,1978,jan-78,1978,0,1,"1,67142857142857",,,,,,,
01/02/78,"7,40",2,1978,fev-78,1978,"7,4",1,"1,67142857142857",,,,,,,
02/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,614285714285714",,,,,,,
03/02/78,"2,40",2,1978,fev-78,1978,"2,4",1,"0,614285714285714",,,,,,,
04/02/78,"1,90",2,1978,fev-78,1978,"1,9",1,"0,271428571428571",,,,,,,
05/02/78,"0,00",2,1978,fev-78,1978,0,1,0,,,,,,,
06/02/78,"0,00",2,1978,fev-78,1978,0,1,0,,,,,,,
07/02/78,"0,00",2,1978,fev-78,1978,0,1,0,,,,,,,
08/02/78,"0,00",2,1978,fev-78,1978,0,1,0,,,,,,,
09/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,042857142857143",,,,,,,
10/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,442857142857143",,,,,,,
11/02/78,"0,00",2,1978,fev-78,1978,0,1,"3,41428571428571",,,,,,,
12/02/78,"0,00",2,1978,fev-78,1978,0,1,"3,51428571428571",,,,,,,
13/02/78,"0,00",2,1978,fev-78,1978,0,1,"3,51428571428571",,,,,,,
14/02/78,"0,00",2,1978,fev-78,1978,0,1,"3,52857142857143",,,,,,,
15/02/78,"0,30",2,1978,fev-78,1978,"0,3",1,"3,6",,,,,,,
16/02/78,"2,80",2,1978,fev-78,1978,"2,8",1,"3,55714285714286",,,,,,,
17/02/78,"20,80",2,1978,fev-78,1978,"20,8",1,"3,15714285714286",,,,,,,
18/02/78,"0,70",2,1978,fev-78,1978,"0,7",1,"0,185714285714286",,,,,,,
19/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,085714285714286",,,,,,,
20/02/78,"0,10",2,1978,fev-78,1978,"0,1",1,"0,085714285714286",,,,,,,
21/02/78,"0,50",2,1978,fev-78,1978,"0,5",1,"0,071428571428572",,,,,,,
22/02/78,"0,00",2,1978,fev-78,1978,0,1,0,,,,,,,
23/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,428571428571429",,,,,,,
24/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,757142857142857",,,,,,,
25/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,757142857142857",,,,,,,
26/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,757142857142857",,,,,,,
27/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,771428571428571",,,,,,,
28/02/78,"0,00",2,1978,fev-78,1978,0,1,"0,771428571428571",,,,,,,
01/03/78,"3,00",3,1978,mar-78,1978,3,1,"0,771428571428571",,,,,,,
02/03/78,"2,30",3,1978,mar-78,1978,"2,3",1,"0,342857142857143",,,,,,,
03/03/78,"0,00",3,1978,mar-78,1978,0,1,"0,014285714285714",,,,,,,
04/03/78,"0,00",3,1978,mar-78,1978,0,1,"0,014285714285714",,,,,,,
05/03/78,"0,10",3,1978,mar-78,1978,"0,1",1,"0,542857142857143",,,,,,,
06/03/78,"0,00",3,1978,mar-78,1978,0,1,"2,18571428571429",,,,,,,
07/03/78,"0,00",3,1978,mar-78,1978,0,1,"2,37142857142857",,,,,,,
08/03/78,"0,00",3,1978,mar-78,1978,0,1,"2,37142857142857",,,,,,,
09/03/78,"0,00",3,1978,mar-78,1978,0,1,"2,37142857142857",,,,,,,
10/03/78,"0,00",3,1978,mar-78,1978,0,1,"2,37142857142857",,,,,,,
11/03/78,"3,70",3,1978,mar-78,1978,"3,7",1,"2,37142857142857",,,,,,,
12/03/78,"11,60",3,1978,mar-78,1978,"11,6",1,"1,84285714285714",,,,,,,
13/03/78,"1,30",3,1978,mar-78,1978,"1,3",1,"0,185714285714286",,,,,,,
14/03/78,"0,00",3,1978,mar-78,1978,0,1,0,,,,,,,
15/03/78,"0,00",3,1978,mar-78,1978,0,1,"1,8",,,,,,,
16/03/78,"0,00",3,1978,mar-78,1978,0,1,"1,8",,,,,,,
17/03/78,"0,00",3,1978,mar-78,1978,0,1,"1,8",,,,,,,
18/03/78,"0,00",3,1978,mar-78,1978,0,1,"1,8",,,,,,,
